Problema;Algoritmo;bhv;hv;gd;igd;igdp;bspread;spread
DTLZ7;MyNSGAII;0.3259265166;0.3118350533;0.0010381920;0.0012847492;0.0180743246;0.0000000000;0.7798064440
DTLZ7;NSGAII;0.3259265166;0.2997537824;0.0013252431;0.0012671668;0.0223852595;0.0000000000;0.7337062020
DTLZ7;MyNSGAII;0.3259265166;0.3145104051;0.0010407534;0.0011814547;0.0165795127;0.0000000000;0.7663404575
DTLZ7;NSGAII;0.3259265166;0.3037081252;0.0028055143;0.0012201740;0.0208539927;0.0000000000;0.7592542871
DTLZ7;MyNSGAII;0.3259265166;0.3141813534;0.0010737416;0.0013433415;0.0169738139;0.0000000000;0.7588442904
DTLZ7;NSGAII;0.3259265166;0.3016761201;0.0014890629;0.0012391192;0.0220131058;0.0000000000;0.7279024289
DTLZ7;MyNSGAII;0.3259265166;0.3159679225;0.0009345952;0.0011528654;0.0157170805;0.0000000000;0.7640824778
DTLZ7;NSGAII;0.3259265166;0.3021129525;0.0020360696;0.0012140002;0.0221013412;0.0000000000;0.8020904418
DTLZ7;MyNSGAII;0.3259265166;0.3116858322;0.0009010109;0.0011810417;0.0160462869;0.0000000000;0.7569556009
DTLZ7;NSGAII;0.3259265166;0.2998681190;0.0012382777;0.0013293608;0.0225030035;0.0000000000;0.7257845652
DTLZ7;MyNSGAII;0.3259265166;0.3097374867;0.0013027426;0.0012221347;0.0178032552;0.0000000000;0.7693391265
DTLZ7;NSGAII;0.3259265166;0.3004476841;0.0013689880;0.0012927315;0.0228900239;0.0000000000;0.7894477299
DTLZ7;MyNSGAII;0.3259265166;0.3146381844;0.0009232629;0.0011667645;0.0154182832;0.0000000000;0.7156251550
DTLZ7;NSGAII;0.3259265166;0.3020135564;0.0014492524;0.0012524869;0.0218220281;0.0000000000;0.8073505034
DTLZ7;MyNSGAII;0.3259265166;0.3133618304;0.0010153778;0.0011946123;0.0165283660;0.0000000000;0.7562700043
DTLZ7;NSGAII;0.3259265166;0.2973788330;0.0025953228;0.0013050495;0.0236009337;0.0000000000;0.8216638070
DTLZ7;MyNSGAII;0.3259265166;0.3130810694;0.0009550340;0.0012010960;0.0168212225;0.0000000000;0.7649214332
DTLZ7;NSGAII;0.3259265166;0.2993773294;0.0015395586;0.0012279113;0.0229598120;0.0000000000;0.7612167182
DTLZ7;MyNSGAII;0.3259265166;0.3128574115;0.0010547251;0.0011112701;0.0160279585;0.0000000000;0.7761639253
DTLZ7;NSGAII;0.3259265166;0.2995240508;0.0013065627;0.0013669907;0.0237238915;0.0000000000;0.8136737909
DTLZ7;MyNSGAII;0.3259265166;0.3140658429;0.0009046696;0.0011438660;0.0155220340;0.0000000000;0.7641830715
DTLZ7;NSGAII;0.3259265166;0.2959798270;0.0020361217;0.0013284899;0.0240423238;0.0000000000;0.7796123222
DTLZ7;MyNSGAII;0.3259265166;0.3123608149;0.0011288861;0.0012368320;0.0177083144;0.0000000000;0.6938172069
DTLZ7;NSGAII;0.3259265166;0.2990767734;0.0012597677;0.0012688002;0.0230233444;0.0000000000;0.7815887341
DTLZ7;MyNSGAII;0.3259265166;0.3128888536;0.0009622712;0.0012824596;0.0174533106;0.0000000000;0.7622726985
DTLZ7;NSGAII;0.3259265166;0.3006213267;0.0023731444;0.0012235818;0.0229985877;0.0000000000;0.7522609471
DTLZ7;MyNSGAII;0.3259265166;0.3139550292;0.0009815584;0.0012236610;0.0164320883;0.0000000000;0.7509946434
DTLZ7;NSGAII;0.3259265166;0.2979941715;0.0014538071;0.0012782451;0.0242976081;0.0000000000;0.7302351514
DTLZ7;MyNSGAII;0.3259265166;0.3126849840;0.0013741304;0.0012318630;0.0174375133;0.0000000000;0.8042659888
DTLZ7;NSGAII;0.3259265166;0.3009662986;0.0015889032;0.0012797655;0.0226827683;0.0000000000;0.8274238615
DTLZ7;MyNSGAII;0.3259265166;0.3127685269;0.0009929842;0.0011925578;0.0162517237;0.0000000000;0.7993609530
DTLZ7;NSGAII;0.3259265166;0.3004177957;0.0013320211;0.0013142587;0.0221856857;0.0000000000;0.7811280914
DTLZ7;MyNSGAII;0.3259265166;0.3136024969;0.0010527756;0.0012368322;0.0159313308;0.0000000000;0.7396715850
DTLZ7;NSGAII;0.3259265166;0.2994980895;0.0014233409;0.0012654083;0.0230628221;0.0000000000;0.7622447016
DTLZ7;MyNSGAII;0.3259265166;0.3120919187;0.0009949699;0.0012085568;0.0160398536;0.0000000000;0.6993439191
DTLZ7;NSGAII;0.3259265166;0.3000057345;0.0018143865;0.0013422662;0.0233228726;0.0000000000;0.8442616746
DTLZ7;MyNSGAII;0.3259265166;0.3112096070;0.0010222417;0.0013035428;0.0180222227;0.0000000000;0.7685259352
DTLZ7;NSGAII;0.3259265166;0.3031792994;0.0016160085;0.0012259255;0.0218367013;0.0000000000;0.7487318854
DTLZ7;MyNSGAII;0.3259265166;0.3127601721;0.0009649282;0.0012423171;0.0163313635;0.0000000000;0.7871949804
DTLZ7;NSGAII;0.3259265166;0.2985380297;0.0014066055;0.0012577522;0.0237942480;0.0000000000;0.7545523610
DTLZ7;MyNSGAII;0.3259265166;0.3130804201;0.0010398061;0.0012181839;0.0165253873;0.0000000000;0.7657262081
DTLZ7;NSGAII;0.3259265166;0.3018240607;0.0014113642;0.0012184504;0.0213981221;0.0000000000;0.7903809157
DTLZ7;MyNSGAII;0.3259265166;0.3129087703;0.0009285326;0.0011371305;0.0160632589;0.0000000000;0.7881847964
DTLZ7;NSGAII;0.3259265166;0.2980032702;0.0015545464;0.0012781523;0.0233927738;0.0000000000;0.7694262604
DTLZ7;MyNSGAII;0.3259265166;0.3114953088;0.0009746056;0.0012042923;0.0167816773;0.0000000000;0.7526219920
DTLZ7;NSGAII;0.3259265166;0.2981659027;0.0019827602;0.0013292256;0.0235911098;0.0000000000;0.7914592775
DTLZ7;MyNSGAII;0.3259265166;0.3122653907;0.0009427791;0.0012336009;0.0164736045;0.0000000000;0.7636682048
DTLZ7;NSGAII;0.3259265166;0.2999825191;0.0015472949;0.0012770774;0.0232404882;0.0000000000;0.7928757266
DTLZ7;MyNSGAII;0.3259265166;0.3138880105;0.0009649108;0.0011953319;0.0156616753;0.0000000000;0.7125497487
DTLZ7;NSGAII;0.3259265166;0.2992862272;0.0021368439;0.0013425612;0.0232991021;0.0000000000;0.7551278878
DTLZ7;MyNSGAII;0.3259265166;0.3119869667;0.0009872029;0.0011659832;0.0156154179;0.0000000000;0.7653083663
DTLZ7;NSGAII;0.3259265166;0.3005263861;0.0018205687;0.0012589246;0.0227577230;0.0000000000;0.7513538576
DTLZ7;MyNSGAII;0.3259265166;0.3111935525;0.0009995099;0.0012028597;0.0160317027;0.0000000000;0.7892509324
DTLZ7;NSGAII;0.3259265166;0.2992103027;0.0015009667;0.0012817471;0.0238098225;0.0000000000;0.7499947447
DTLZ7;MyNSGAII;0.3259265166;0.3144918755;0.0010207946;0.0011889281;0.0157280775;0.0000000000;0.8097038251
DTLZ7;NSGAII;0.3259265166;0.2979666176;0.0013228672;0.0012990365;0.0237350658;0.0000000000;0.7909790775
WFG1;MyNSGAII;0.6365833424;0.6327535228;0.0001010619;0.0003516743;0.0015978820;0.0000000000;0.5936924669
WFG1;NSGAII;0.6365833424;0.4611140170;0.0001143084;0.0111703604;0.2233084551;0.0000000000;0.7634339035
WFG1;MyNSGAII;0.6365833424;0.6333987576;0.0000950142;0.0003274466;0.0013739309;0.0000000000;0.6121166683
WFG1;NSGAII;0.6365833424;0.5819350512;0.0001145234;0.0029384783;0.0401515113;0.0000000000;0.8231233342
WFG1;MyNSGAII;0.6365833424;0.6330316625;0.0001048756;0.0003416786;0.0015135616;0.0000000000;0.6044942451
WFG1;NSGAII;0.6365833424;0.5578949822;0.0001108131;0.0035982944;0.0699968650;0.0000000000;0.8592540969
WFG1;MyNSGAII;0.6365833424;0.6335201832;0.0000948237;0.0003209227;0.0014443983;0.0000000000;0.6184644480
WFG1;NSGAII;0.6365833424;0.5913365140;0.0001138762;0.0021578147;0.0299520963;0.0000000000;0.7716487317
WFG1;MyNSGAII;0.6365833424;0.6331928287;0.0001008309;0.0003362554;0.0014174830;0.0000000000;0.5844257055
WFG1;NSGAII;0.6365833424;0.3323254317;0.0058998656;0.0126083785;0.3286312098;0.0000000000;0.7533499811
WFG1;MyNSGAII;0.6365833424;0.6330761200;0.0001093073;0.0003423497;0.0015634216;0.0000000000;0.6037826092
WFG1;NSGAII;0.6365833424;0.4605616364;0.0001125705;0.0111888307;0.2240729388;0.0000000000;0.7455107046
WFG1;MyNSGAII;0.6365833424;0.6321907960;0.0000964153;0.0003673675;0.0017299430;0.0000000000;0.5859585907
WFG1;NSGAII;0.6365833424;0.4784665168;0.0001179412;0.0106537266;0.1998821444;0.0000000000;0.7236956690
WFG1;MyNSGAII;0.6365833424;0.6333499067;0.0000991128;0.0003337032;0.0014285286;0.0000000000;0.5912672743
WFG1;NSGAII;0.6365833424;0.4666042556;0.0001121332;0.0109974120;0.2158089383;0.0000000000;0.7421264070
WFG1;MyNSGAII;0.6365833424;0.6324188895;0.0000996491;0.0003617909;0.0016532445;0.0000000000;0.5909865034
WFG1;NSGAII;0.6365833424;0.4820839056;0.0001114349;0.0105501008;0.1950719524;0.0000000000;0.7282188188
WFG1;MyNSGAII;0.6365833424;0.6310112447;0.0001028534;0.0003912157;0.0022934245;0.0000000000;0.5728357192
WFG1;NSGAII;0.6365833424;0.4391966285;0.0001631816;0.0118815785;0.2494050887;0.0000000000;1.0536590646
WFG1;MyNSGAII;0.6365833424;0.6326508225;0.0001036737;0.0003548666;0.0016173560;0.0000000000;0.5940421119
WFG1;NSGAII;0.6365833424;0.5878082046;0.0001103850;0.0027513815;0.0354522982;0.0000000000;0.8007679855
WFG1;MyNSGAII;0.6365833424;0.6330425377;0.0001049380;0.0003423897;0.0015448203;0.0000000000;0.5804391522
WFG1;NSGAII;0.6365833424;0.4418003752;0.0001146373;0.0119234155;0.2500859967;0.0000000000;0.7386949054
WFG1;MyNSGAII;0.6365833424;0.6309352914;0.0001043756;0.0003938448;0.0023586280;0.0000000000;0.5712533681
WFG1;NSGAII;0.6365833424;0.4159857809;0.0034058047;0.0107813970;0.2392450326;0.0000000000;0.7372971108
WFG1;MyNSGAII;0.6365833424;0.6338400575;0.0001026920;0.0003075005;0.0013409292;0.0000000000;0.5925808952
WFG1;NSGAII;0.6365833424;0.5966692510;0.0001071738;0.0020764883;0.0274406305;0.0000000000;0.7505577217
WFG1;MyNSGAII;0.6365833424;0.6330668674;0.0001063603;0.0003421552;0.0014892059;0.0000000000;0.5751267679
WFG1;NSGAII;0.6365833424;0.4671960268;0.0001161310;0.0109790342;0.2150097243;0.0000000000;0.7633747654
WFG1;MyNSGAII;0.6365833424;0.6313782634;0.0000997200;0.0003849063;0.0021101173;0.0000000000;0.5534784405
WFG1;NSGAII;0.6365833424;0.4811014472;0.0001116395;0.0105773121;0.1963306989;0.0000000000;0.7312903867
WFG1;MyNSGAII;0.6365833424;0.6335609617;0.0000982437;0.0003211339;0.0013213691;0.0000000000;0.5744635102
WFG1;NSGAII;0.6365833424;0.5995818204;0.0001095877;0.0018458140;0.0241518551;0.0000000000;0.8059876628
WFG1;MyNSGAII;0.6365833424;0.6319969579;0.0001038384;0.0003788209;0.0018307107;0.0000000000;0.6105133294
WFG1;NSGAII;0.6365833424;0.5039795639;0.0035650335;0.0028894008;0.0847588258;0.0000000000;0.9016912181
WFG1;MyNSGAII;0.6365833424;0.6325227666;0.0001033031;0.0003601525;0.0017081323;0.0000000000;0.6041646502
WFG1;NSGAII;0.6365833424;0.4573171472;0.0001146513;0.0112970860;0.2284816386;0.0000000000;0.7584472124
WFG1;MyNSGAII;0.6365833424;0.5143968465;0.0046574313;0.0024691658;0.0808967600;0.0000000000;0.6260900078
WFG1;NSGAII;0.6365833424;0.4934205307;0.0001114544;0.0101963386;0.1801829113;0.0000000000;0.7314055373
WFG1;MyNSGAII;0.6365833424;0.6332617281;0.0000980700;0.0003357274;0.0014259625;0.0000000000;0.5462580724
WFG1;NSGAII;0.6365833424;0.4486958351;0.0001165439;0.0116246738;0.2404647906;0.0000000000;0.7442989912
WFG1;MyNSGAII;0.6365833424;0.6331398168;0.0001054291;0.0003395482;0.0015275106;0.0000000000;0.5710161573
WFG1;NSGAII;0.6365833424;0.5900681317;0.0001063313;0.0022072732;0.0308228312;0.0000000000;0.8020806928
WFG1;MyNSGAII;0.6365833424;0.6327085291;0.0000965099;0.0003545448;0.0016472203;0.0000000000;0.5866243283
WFG1;NSGAII;0.6365833424;0.4630499493;0.0001159746;0.0111082766;0.2206885035;0.0000000000;0.7363681447
WFG1;MyNSGAII;0.6365833424;0.6327322971;0.0001044699;0.0003524224;0.0016398364;0.0000000000;0.5722831695
WFG1;NSGAII;0.6365833424;0.5936750387;0.0001123061;0.0020358059;0.0294745377;0.0000000000;0.8436620648
WFG1;MyNSGAII;0.6365833424;0.6334192253;0.0001001051;0.0003310599;0.0013468981;0.0000000000;0.5443159723
WFG1;NSGAII;0.6365833424;0.4782403712;0.0001111244;0.0106595450;0.2001545185;0.0000000000;0.7400506613
WFG1;MyNSGAII;0.6365833424;0.6335143046;0.0000987249;0.0003279171;0.0013736548;0.0000000000;0.5639531748
WFG1;NSGAII;0.6365833424;0.4923133906;0.0001124976;0.0102342449;0.1816263778;0.0000000000;0.7292217992
WFG1;MyNSGAII;0.6365833424;0.6322069052;0.0001032739;0.0003685544;0.0017887630;0.0000000000;0.5630501858
WFG1;NSGAII;0.6365833424;0.5266370256;0.0007832230;0.0040335128;0.1120777673;0.0000000000;0.8537964130
WFG1;MyNSGAII;0.6365833424;0.6332668416;0.0001028363;0.0003374404;0.0014503991;0.0000000000;0.5842527128
WFG1;NSGAII;0.6365833424;0.4987708905;0.0001146127;0.0099993272;0.1731989677;0.0000000000;0.7421359765
WFG1;MyNSGAII;0.6365833424;0.6333998449;0.0000982560;0.0003292869;0.0014534110;0.0000000000;0.5644419994
WFG1;NSGAII;0.6365833424;0.4720470209;0.0001134921;0.0108367549;0.2084739444;0.0000000000;0.7371344361
WFG1;MyNSGAII;0.6365833424;0.6329894646;0.0001029857;0.0003472218;0.0015569036;0.0000000000;0.5718342875
WFG1;NSGAII;0.6365833424;0.4613831004;0.0001126321;0.0111621593;0.2229506029;0.0000000000;0.7384210081
WFG2;MyNSGAII;0.5643244651;0.5650015193;0.0003261036;0.0001037332;0.0005216221;0.0000000000;0.8477692660
WFG2;NSGAII;0.5643244651;0.5584475264;0.0004279809;0.0004686687;0.0049723030;0.0000000000;0.8522233609
WFG2;MyNSGAII;0.5643244651;0.5648856194;0.0003279308;0.0001174729;0.0006324267;0.0000000000;0.8343871574
WFG2;NSGAII;0.5643244651;0.5620431284;0.0003609795;0.0002433054;0.0024850749;0.0000000000;0.8477923500
WFG2;MyNSGAII;0.5643244651;0.5650462130;0.0003229703;0.0001265382;0.0005152863;0.0000000000;0.8466920880
WFG2;NSGAII;0.5643244651;0.5633871743;0.0003367823;0.0001886902;0.0016026184;0.0000000000;0.8505385106
WFG2;MyNSGAII;0.5643244651;0.5647485177;0.0003246162;0.0001209547;0.0006952976;0.0000000000;0.8392140183
WFG2;NSGAII;0.5643244651;0.5647587390;0.0003300017;0.0002015422;0.0006864213;0.0000000000;0.8539710874
WFG2;MyNSGAII;0.5643244651;0.5650892928;0.0003202220;0.0001242070;0.0004931530;0.0000000000;0.8484708293
WFG2;NSGAII;0.5643244651;0.5628150962;0.0003229626;0.0002212663;0.0020156907;0.0000000000;0.8458153901
WFG2;MyNSGAII;0.5643244651;0.5648848923;0.0003149826;0.0001208669;0.0006665877;0.0000000000;0.8434711182
WFG2;NSGAII;0.5643244651;0.5647628288;0.0003213350;0.0001277968;0.0006975325;0.0000000000;0.8418140847
WFG2;MyNSGAII;0.5643244651;0.5649068743;0.0003227029;0.0001220616;0.0005845903;0.0000000000;0.8499448591
WFG2;NSGAII;0.5643244651;0.5649679483;0.0003153639;0.0001161520;0.0005705881;0.0000000000;0.8399751688
WFG2;MyNSGAII;0.5643244651;0.5650379988;0.0003204326;0.0001210256;0.0005042605;0.0000000000;0.8382183776
WFG2;NSGAII;0.5643244651;0.5614861795;0.0003566897;0.0002822435;0.0029285979;0.0000000000;0.8362542470
WFG2;MyNSGAII;0.5643244651;0.5650820887;0.0003280954;0.0001241642;0.0004558160;0.0000000000;0.8478737713
WFG2;NSGAII;0.5643244651;0.5637596828;0.0003301741;0.0001748260;0.0013765881;0.0000000000;0.8543119433
WFG2;MyNSGAII;0.5643244651;0.5650752649;0.0003120920;0.0001215411;0.0004484920;0.0000000000;0.8476699653
WFG2;NSGAII;0.5643244651;0.5618294525;0.0003432901;0.0002564828;0.0026443871;0.0000000000;0.8397282507
WFG2;MyNSGAII;0.5643244651;0.5651626323;0.0003316077;0.0001125106;0.0004401067;0.0000000000;0.8476220759
WFG2;NSGAII;0.5643244651;0.5631197919;0.0003322628;0.0001940871;0.0017883794;0.0000000000;0.8443713111
WFG2;MyNSGAII;0.5643244651;0.5648732223;0.0003343440;0.0001429545;0.0006483538;0.0000000000;0.8484134435
WFG2;NSGAII;0.5643244651;0.5615541399;0.0003597761;0.0002747155;0.0028487508;0.0000000000;0.8462026083
WFG2;MyNSGAII;0.5643244651;0.5648826633;0.0003236012;0.0001253393;0.0006161877;0.0000000000;0.8543959204
WFG2;NSGAII;0.5643244651;0.5629879394;0.0003321596;0.0002011107;0.0018806457;0.0000000000;0.8483282919
WFG2;MyNSGAII;0.5643244651;0.5650241698;0.0003404118;0.0001108938;0.0005150889;0.0000000000;0.8475363634
WFG2;NSGAII;0.5643244651;0.5619147760;0.0003444050;0.0002621889;0.0026024916;0.0000000000;0.8567335772
WFG2;MyNSGAII;0.5643244651;0.5648818880;0.0003136681;0.0001236569;0.0006448219;0.0000000000;0.8347149035
WFG2;NSGAII;0.5643244651;0.5631715154;0.0003207868;0.0002151592;0.0017216807;0.0000000000;0.8515263663
WFG2;MyNSGAII;0.5643244651;0.5648051385;0.0003247571;0.0001241673;0.0006264966;0.0000000000;0.8493999107
WFG2;NSGAII;0.5643244651;0.5640202361;0.0003183766;0.0001432891;0.0011552735;0.0000000000;0.8548145550
WFG2;MyNSGAII;0.5643244651;0.5647425418;0.0003235564;0.0001219235;0.0007351656;0.0000000000;0.8600151968
WFG2;NSGAII;0.5643244651;0.5619751487;0.0003536325;0.0002508223;0.0025658650;0.0000000000;0.8413893842
WFG2;MyNSGAII;0.5643244651;0.5649322865;0.0003287687;0.0001265438;0.0005687128;0.0000000000;0.8468691933
WFG2;NSGAII;0.5643244651;0.5627448819;0.0003332173;0.0002302640;0.0020437546;0.0000000000;0.8390350440
WFG2;MyNSGAII;0.5643244651;0.5650307842;0.0003394795;0.0001301084;0.0005133149;0.0000000000;0.8499004059
WFG2;NSGAII;0.5643244651;0.5649407407;0.0003145544;0.0001199157;0.0005899784;0.0000000000;0.8481478758
WFG2;MyNSGAII;0.5643244651;0.5650088637;0.0003205533;0.0001252301;0.0005424623;0.0000000000;0.8509093226
WFG2;NSGAII;0.5643244651;0.5639320019;0.0003340617;0.0001470142;0.0012118374;0.0000000000;0.8435142908
WFG2;MyNSGAII;0.5643244651;0.5647300389;0.0003200425;0.0001270060;0.0006990340;0.0000000000;0.8386868548
WFG2;NSGAII;0.5643244651;0.5643151735;0.0003195453;0.0001322598;0.0010003731;0.0000000000;0.8378102744
WFG2;MyNSGAII;0.5643244651;0.5650291496;0.0003114359;0.0001174560;0.0005223275;0.0000000000;0.8432252917
WFG2;NSGAII;0.5643244651;0.5648134047;0.0003301909;0.0001207835;0.0006314293;0.0000000000;0.8452776247
WFG2;MyNSGAII;0.5643244651;0.5648770671;0.0003234250;0.0001168121;0.0006276102;0.0000000000;0.8583883684
WFG2;NSGAII;0.5643244651;0.5625585477;0.0003211886;0.0002159819;0.0021171859;0.0000000000;0.8489369139
WFG2;MyNSGAII;0.5643244651;0.5648657604;0.0003261348;0.0001308195;0.0006369090;0.0000000000;0.8479793008
WFG2;NSGAII;0.5643244651;0.5648405471;0.0003179474;0.0001362846;0.0006547991;0.0000000000;0.8394283288
WFG2;MyNSGAII;0.5643244651;0.5650502929;0.0003301441;0.0001253219;0.0005452400;0.0000000000;0.8556864195
WFG2;NSGAII;0.5643244651;0.5636148437;0.0003354053;0.0001730114;0.0015063121;0.0000000000;0.8531507186
WFG2;MyNSGAII;0.5643244651;0.5647869644;0.0003249116;0.0001455740;0.0006775505;0.0000000000;0.8525310656
WFG2;NSGAII;0.5643244651;0.5625611636;0.0003422864;0.0002189630;0.0021467552;0.0000000000;0.8514234965
WFG2;MyNSGAII;0.5643244651;0.5650297932;0.0003371978;0.0001090757;0.0005409320;0.0000000000;0.8389089964
WFG2;NSGAII;0.5643244651;0.5649334597;0.0003222910;0.0001344342;0.0005663708;0.0000000000;0.8572801388
WFG2;MyNSGAII;0.5643244651;0.5650868764;0.0003205321;0.0001254311;0.0004795437;0.0000000000;0.8447461022
WFG2;NSGAII;0.5643244651;0.5636967925;0.0003256052;0.0001624252;0.0013883441;0.0000000000;0.8526790834
WFG2;MyNSGAII;0.5643244651;0.5651196942;0.0003160957;0.0001141206;0.0005065625;0.0000000000;0.8452232543
WFG2;NSGAII;0.5643244651;0.5608285013;0.0003701564;0.0003283679;0.0033893546;0.0000000000;0.8586632427
WFG2;MyNSGAII;0.5643244651;0.5651505452;0.0003125129;0.0001239385;0.0004557536;0.0000000000;0.8521032486
WFG2;NSGAII;0.5643244651;0.5627088616;0.0003315277;0.0002113415;0.0020821005;0.0000000000;0.8419100974
WFG3;MyNSGAII;0.4975001252;0.4968149196;0.0001254551;0.0000664529;0.0015482115;0.0000000000;0.3399014400
WFG3;NSGAII;0.4975001252;0.4957762579;0.0001486156;0.0000856068;0.0022099559;0.0000000000;0.3348014047
WFG3;MyNSGAII;0.4975001252;0.4973547613;0.0001207651;0.0000693428;0.0013615780;0.0000000000;0.3538683213
WFG3;NSGAII;0.4975001252;0.4935147412;0.0002199034;0.0001274644;0.0035241756;0.0000000000;0.3450934852
WFG3;MyNSGAII;0.4975001252;0.4962623342;0.0001352865;0.0000792130;0.0019344890;0.0000000000;0.3611041217
WFG3;NSGAII;0.4975001252;0.4967244798;0.0001280248;0.0000746083;0.0016833313;0.0000000000;0.3799754100
WFG3;MyNSGAII;0.4975001252;0.4971300978;0.0001262607;0.0000694867;0.0014606315;0.0000000000;0.3794437624
WFG3;NSGAII;0.4975001252;0.4950932105;0.0001649094;0.0000936065;0.0025114369;0.0000000000;0.3653227315
WFG3;MyNSGAII;0.4975001252;0.4967817986;0.0001305072;0.0000738800;0.0016720614;0.0000000000;0.3592404403
WFG3;NSGAII;0.4975001252;0.4953681711;0.0001606049;0.0000966483;0.0025498383;0.0000000000;0.3543383029
WFG3;MyNSGAII;0.4975001252;0.4968821708;0.0001301292;0.0000710887;0.0016115259;0.0000000000;0.3598234409
WFG3;NSGAII;0.4975001252;0.4974541387;0.0001121778;0.0000626209;0.0011654939;0.0000000000;0.3823025812
WFG3;MyNSGAII;0.4975001252;0.4966979501;0.0001280093;0.0000789863;0.0017504603;0.0000000000;0.3713193114
WFG3;NSGAII;0.4975001252;0.4959992364;0.0001409182;0.0000807395;0.0020423709;0.0000000000;0.3919078825
WFG3;MyNSGAII;0.4975001252;0.4973333576;0.0001224966;0.0000680714;0.0013538011;0.0000000000;0.3917985885
WFG3;NSGAII;0.4975001252;0.4965269436;0.0001288127;0.0000732745;0.0017438061;0.0000000000;0.3491625414
WFG3;MyNSGAII;0.4975001252;0.4969633495;0.0001284608;0.0000731965;0.0015953476;0.0000000000;0.3659590176
WFG3;NSGAII;0.4975001252;0.4963712561;0.0001418816;0.0000804282;0.0019611502;0.0000000000;0.3627061041
WFG3;MyNSGAII;0.4975001252;0.4971717191;0.0001201528;0.0000687013;0.0014021706;0.0000000000;0.4062476100
WFG3;NSGAII;0.4975001252;0.4971896380;0.0001199789;0.0000659338;0.0012821780;0.0000000000;0.4212647622
WFG3;MyNSGAII;0.4975001252;0.4973522108;0.0001197223;0.0000730708;0.0013625295;0.0000000000;0.4031566131
WFG3;NSGAII;0.4975001252;0.4962354568;0.0001361315;0.0000768904;0.0019171342;0.0000000000;0.3809907731
WFG3;MyNSGAII;0.4975001252;0.4973562701;0.0001249843;0.0000695268;0.0013281405;0.0000000000;0.3765222895
WFG3;NSGAII;0.4975001252;0.4965470086;0.0001308801;0.0000701826;0.0017114850;0.0000000000;0.3700115491
WFG3;MyNSGAII;0.4975001252;0.4971619019;0.0001243061;0.0000717163;0.0014564677;0.0000000000;0.3800025176
WFG3;NSGAII;0.4975001252;0.4963221051;0.0001343562;0.0000779215;0.0019199030;0.0000000000;0.3837769867
WFG3;MyNSGAII;0.4975001252;0.4973185667;0.0001252682;0.0000675616;0.0013792195;0.0000000000;0.3838381930
WFG3;NSGAII;0.4975001252;0.4969161339;0.0001256542;0.0000720043;0.0015735730;0.0000000000;0.3868138956
WFG3;MyNSGAII;0.4975001252;0.4970011743;0.0001224099;0.0000760127;0.0015168061;0.0000000000;0.3757976939
WFG3;NSGAII;0.4975001252;0.4964634180;0.0001343839;0.0000789675;0.0018735132;0.0000000000;0.3958353595
WFG3;MyNSGAII;0.4975001252;0.4971178355;0.0001184068;0.0000682490;0.0013255231;0.0000000000;0.4072268624
WFG3;NSGAII;0.4975001252;0.4966410962;0.0001266188;0.0000736633;0.0016828971;0.0000000000;0.4106768701
WFG3;MyNSGAII;0.4975001252;0.4972377591;0.0001198573;0.0000673814;0.0013719324;0.0000000000;0.3457462744
WFG3;NSGAII;0.4975001252;0.4973276240;0.0001169293;0.0000631671;0.0012869518;0.0000000000;0.3891998803
WFG3;MyNSGAII;0.4975001252;0.4970338993;0.0001236233;0.0000685465;0.0014815425;0.0000000000;0.3462471135
WFG3;NSGAII;0.4975001252;0.4959593510;0.0001469322;0.0000852381;0.0021307240;0.0000000000;0.3720742635
WFG3;MyNSGAII;0.4975001252;0.4974179588;0.0001179757;0.0000660050;0.0012222788;0.0000000000;0.3431951116
WFG3;NSGAII;0.4975001252;0.4975835205;0.0001159790;0.0000637930;0.0011873863;0.0000000000;0.3604713173
WFG3;MyNSGAII;0.4975001252;0.4967371962;0.0001294428;0.0000792216;0.0017723120;0.0000000000;0.3760909872
WFG3;NSGAII;0.4975001252;0.4963468008;0.0001323297;0.0000748335;0.0018401894;0.0000000000;0.3647755156
WFG3;MyNSGAII;0.4975001252;0.4966624347;0.0001351155;0.0000772583;0.0017962070;0.0000000000;0.3716762238
WFG3;NSGAII;0.4975001252;0.4958202531;0.0001464995;0.0000809706;0.0021449969;0.0000000000;0.3613612194
WFG3;MyNSGAII;0.4975001252;0.4966506566;0.0001305417;0.0000720233;0.0017092261;0.0000000000;0.3854775227
WFG3;NSGAII;0.4975001252;0.4947869426;0.0001767396;0.0001071771;0.0028393593;0.0000000000;0.3530083151
WFG3;MyNSGAII;0.4975001252;0.4969211731;0.0001326985;0.0000733795;0.0015693046;0.0000000000;0.3617649404
WFG3;NSGAII;0.4975001252;0.4958270419;0.0001508558;0.0000842559;0.0021952670;0.0000000000;0.3472819985
WFG3;MyNSGAII;0.4975001252;0.4972241141;0.0001203639;0.0000661840;0.0013890580;0.0000000000;0.3442311336
WFG3;NSGAII;0.4975001252;0.4963188327;0.0001341055;0.0000712068;0.0018167066;0.0000000000;0.3699319288
WFG3;MyNSGAII;0.4975001252;0.4968930267;0.0001269794;0.0000757907;0.0016216193;0.0000000000;0.3815457495
WFG3;NSGAII;0.4975001252;0.4974145671;0.0001201317;0.0000671144;0.0013216876;0.0000000000;0.3671704583
WFG3;MyNSGAII;0.4975001252;0.4969613667;0.0001195281;0.0000695685;0.0014750908;0.0000000000;0.4006299247
